,0,1,2,3,4,5,6,7,8,9,10,11,12
HP:0000260,1.5805643136154572,-0.0,-0.0,0.4697118608842456,0.04645197670157379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000262,-0.0,-0.0,-0.0,0.7127856040034987,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000268,1.0751625842614203,-0.0,-0.0,5.493785606691588,0.36742814816348734,-0.0,1.2258389453073872,0.257194819291781,-0.0,1.1761240457998385,-0.0,0.10696779309688194,-0.0
HP:0000269,0.7444184201107461,0.3976001775756131,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.25518117095032783,-0.0
HP:0000270,2.870537436206445,-0.0,-0.0,0.5282222025022743,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000271,4.890065295341681,4.782540300685537,-0.0,6.525485440472795,0.18460507745587174,-0.0,1.9978181669698492,1.6513685104291045,-0.0,2.2074501648771734,-0.0,-0.0,-0.0
HP:0000272,1.7265220422956347,-0.0,-0.0,0.13798915528230857,-0.0,-0.0,3.0456258035979618,-0.0,-0.0,0.30644110915326833,-0.0,-0.0,-0.0
HP:0000273,1.2870150153810047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000274,0.47637136593354706,-0.0,-0.0,4.772131400327569,-0.0,-0.0,-0.0,0.33142601555903617,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000275,0.5226613462578659,-0.0,-0.0,3.7066289925025355,-0.0,-0.0,-0.0,0.3661144604362289,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000276,0.927246081920218,-0.0,-0.0,2.7037597692779727,0.3122599539933992,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06950972179935852,-0.0
HP:0000277,3.9987364822748375,0.1754859965866115,-0.0,3.791971721275189,-0.0,-0.0,1.5471378506823912,0.31523933826639444,-0.0,-0.0,-0.0,0.16349267434680054,-0.0
HP:0000278,0.8483688983733074,-0.0,-0.0,1.5672827847159794,-0.0,-0.0,1.0019920616926221,-0.0,-0.0,-0.0,-0.0,0.046694693676707366,-0.0
HP:0000280,3.6410130509557086,-0.0,-0.0,0.8859825435972507,-0.0,-0.0,1.1302500446139732,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000282,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5562232031571093,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000283,1.1086544392342736,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000286,4.714366359180502,-0.0,-0.0,1.70782155689685,-0.0,-0.0,-0.0,-0.0,-0.0,1.5344037326032134,-0.0,-0.0,-0.0
HP:0000288,7.873090513417483,0.5426593863318734,-0.0,4.03011901044967,-0.0,-0.0,2.8510457834127223,-0.0,-0.0,0.6845668875521704,-0.0,-0.0,-0.0
HP:0000289,1.0155593925839554,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3301276399166842,-0.0
HP:0000290,4.5988963363409,4.078290267644845,-0.0,4.479321212270935,-0.0,-0.0,1.4924020810281409,1.5682841214598484,-0.0,1.000643970645449,-0.0,0.15705943951769677,-0.0
HP:0000291,1.2870150153810047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
